Conversation_ID,Strategy,Type,Game_ID,User_ID,Mutant_ID,Test_ID,Is_Active,Is_Success
29002,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,22949,0,1
29003,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,22950,0,1
29004,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,1
29005,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1624,5,8990,,0,1
29006,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,22952,0,1
29007,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,22953,0,1
29008,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,22954,0,1
29009,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,22955,0,1
29010,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,22956,0,1
29011,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1627,5,,,0,0
29012,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1625,5,8991,,0,1
29013,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,22958,0,1
29014,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,22959,0,1
29015,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,0
29016,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,22961,0,1
29017,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1624,5,8993,,0,1
29018,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,22968,0,1
29019,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,22964,0,1
29020,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,22967,0,1
29021,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,22963,0,1
29022,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1625,5,,,0,0
29023,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,22966,0,1
29024,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,22969,0,1
29025,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,22972,0,1
29026,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1625,5,,,0,0
29027,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,22974,0,1
29028,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1624,5,,,0,0
29029,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,22971,0,1
29030,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,22982,0,1
29031,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,22979,0,1
29032,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,22978,0,1
29033,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,22985,0,1
29034,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,22998,0,1
29035,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1628,6,,,0,1
29036,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1624,5,,,0,0
29037,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1625,5,,,0,1
29038,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,22997,0,1
29039,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,22986,0,1
29040,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,1
29041,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,0
29042,TEST_FULL_SUITE,DEFEND_DEFAULT,1626,6,,,0,1
29043,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1626,5,8995,,0,1
29044,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,22995,0,1
29045,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23001,0,1
29046,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23002,0,1
29047,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,,0,1
29048,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1625,5,,,0,1
29049,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23000,0,1
29050,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,,0,1
29051,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23006,0,1
29052,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23008,0,1
29053,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23010,0,1
29054,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23012,0,1
29055,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,23004,0,1
29056,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1626,5,,,0,0
29057,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23007,0,1
29058,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1627,6,,,1,0
29059,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23015,0,1
29060,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1628,6,,,0,1
29061,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23017,0,1
29062,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1628,5,8997,,0,1
29063,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23024,0,1
29064,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23014,0,1
29065,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,1
29066,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1627,5,,,0,1
29067,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23016,0,1
29068,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23019,0,1
29069,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23022,0,1
29070,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23023,0,1
29071,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,,0,1
29072,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1625,5,,,0,0
29073,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23021,0,1
29074,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23027,0,1
29075,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23029,0,1
29076,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23034,0,1
29077,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1626,5,,,0,1
29078,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1627,5,,,0,0
29079,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1628,5,8999,,0,1
29080,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23026,0,1
29081,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23028,0,1
29082,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23038,0,1
29083,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23035,0,1
29084,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23032,0,1
29085,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23033,0,1
29086,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23050,0,1
29087,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23040,0,1
29088,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23037,0,1
29089,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23039,0,1
29090,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23043,0,1
29091,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1628,5,,,0,0
29092,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23046,0,1
29093,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23042,0,1
29094,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23044,0,1
29095,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1624,5,,,0,0
29096,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23048,0,1
29097,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23047,0,1
29098,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23049,0,1
29099,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23056,0,1
29100,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23058,0,1
29101,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23055,0,1
29102,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23054,0,1
29103,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1628,5,,,0,0
29104,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23052,0,1
29105,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23063,0,1
29106,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23062,0,1
29107,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23061,0,1
29108,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,,0,1
29109,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23060,0,1
29110,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,1
29111,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23075,0,1
29112,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23069,0,1
29113,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23068,0,1
29114,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23081,0,1
29115,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1628,5,,,0,1
29116,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23088,0,1
29117,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23074,0,1
29118,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23078,0,1
29119,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,,0,0
29120,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23077,0,1
29121,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23082,0,1
29122,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23087,0,1
29123,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,1
29124,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23085,0,1
29125,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23086,0,1
29126,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1624,5,9004,,0,1
29127,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1626,5,9002,,0,1
29128,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23090,0,1
29129,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23093,0,1
29130,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23092,0,1
29131,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,,0,1
29132,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23103,0,1
29133,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1625,5,9009,,0,1
29134,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23095,0,1
29135,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23097,0,1
29136,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23096,0,1
29137,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23098,0,1
29138,TEST_FULL_SUITE,DEFEND_DEFAULT,1626,6,,,0,1
29139,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1628,5,9007,,0,1
29140,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23104,0,1
29141,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23100,0,1
29142,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23101,0,1
29143,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23102,0,1
29144,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1627,5,9010,,0,1
29145,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1626,5,9011,,0,1
29146,TEST_DEFAULT,DEFEND_FOCUS,1624,6,,,1,0
29147,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23109,0,1
29148,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23105,0,1
29149,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,,0,1
29150,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,1
29151,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1626,5,,,0,1
29152,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23110,0,1
29153,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1624,5,,,1,0
29154,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1628,5,,,0,0
29155,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23106,0,1
29156,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23113,0,1
29157,TEST_DEFAULT,DEFEND_DEFAULT,1624,6,,23114,0,1
29158,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23107,0,1
29159,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1625,5,,,0,0
29160,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23116,0,1
29161,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1627,5,,,0,0
29162,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1626,5,,,0,0
29163,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23117,0,1
29164,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23118,0,1
29165,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23119,0,1
29166,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1624,5,,,0,0
29167,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1627,5,,,0,1
29168,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23120,0,1
29169,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23115,0,1
29170,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23124,0,1
29171,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23129,0,1
29172,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23122,0,1
29173,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1625,5,,,0,0
29174,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23128,0,1
29175,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,0
29176,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23127,0,1
29177,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23134,0,1
29178,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23140,0,1
29179,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23132,0,1
29180,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1629,5,9012,,0,1
29181,TEST_DEFAULT,DEFEND_DEFAULT,1629,6,,23138,0,1
29182,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23144,0,1
29183,TEST_DEFAULT,DEFEND_DEFAULT,1629,6,,23142,0,1
29184,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23139,0,1
29185,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23143,0,1
29186,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23145,0,1
29187,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1627,5,,,0,0
29188,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1629,5,,,0,0
29189,TEST_DEFAULT,DEFEND_FOCUS,1629,6,,23147,0,1
29190,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23149,0,1
29191,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23148,0,1
29192,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23150,0,1
29193,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1628,6,,,0,1
29194,TEST_DEFAULT,DEFEND_DEFAULT,1629,6,,23151,0,1
29195,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1625,5,9014,,0,1
29196,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23153,0,1
29197,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23152,0,1
29198,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1625,6,,23155,0,1
29199,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,1
29200,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23154,0,1
29201,TEST_DEFAULT,DEFEND_DEFAULT,1629,6,,23157,0,1
29202,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23156,0,1
29203,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23159,0,1
29204,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23158,0,1
29205,TEST_DEFAULT,DEFEND_DEFAULT,1629,6,,23161,0,1
29206,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23160,0,1
29207,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23163,0,1
29208,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23162,0,1
29209,TEST_DEFAULT,DEFEND_DEFAULT,1629,6,,23165,0,1
29210,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1628,5,,,0,0
29211,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1629,5,9015,,0,1
29212,TEST_FULL_SUITE,DEFEND_DEFAULT,1626,6,,,0,1
29213,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23164,0,1
29214,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23166,0,1
29215,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,,0,1
29216,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1625,5,,,0,1
29217,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23167,0,1
29218,TEST_DEFAULT,DEFEND_DEFAULT,1629,6,,23173,0,1
29219,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1629,5,9016,,0,1
29220,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23168,0,1
29221,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23171,0,1
29222,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23170,0,1
29223,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1627,5,9019,,0,1
29224,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23172,0,1
29225,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23175,0,1
29226,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1630,5,,,0,0
29227,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1630,6,,,0,0
29228,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23174,0,1
29229,TEST_DEFAULT,DEFEND_DEFAULT,1629,6,,23178,0,1
29230,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1629,5,9018,,0,1
29231,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23177,0,1
29232,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23180,0,1
29233,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23179,0,1
29234,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1626,5,9022,,0,1
29235,TEST_DEFAULT,DEFEND_FOCUS,1629,6,,23187,0,1
29236,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1629,5,9021,,0,1
29237,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23182,0,1
29238,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1627,6,,,1,0
29239,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23184,0,1
29240,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23186,0,1
29241,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23188,0,1
29242,TEST_DEFAULT,DEFEND_FOCUS,1629,6,,23192,0,1
29243,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1627,5,,,0,0
29244,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1629,5,,,0,0
29245,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23191,0,1
29246,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1630,5,9023,,0,1
29247,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1630,6,,23199,0,1
29248,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23198,0,1
29249,TEST_DEFAULT,DEFEND_FOCUS,1629,6,,,0,0
29250,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1627,5,,,0,0
29251,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23201,0,1
29252,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1630,5,9024,,0,1
29253,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1626,5,9027,,0,1
29254,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23193,0,1
29255,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23204,0,1
29256,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1630,5,9026,,0,1
29257,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1630,6,,,0,0
29258,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,1
29259,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23210,0,1
29260,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_EQUIVALENCE,1626,5,,,0,1
29261,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,23207,0,1
29262,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23208,0,1
29263,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1629,5,,,0,0
29264,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23213,0,1
29265,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1628,6,,,0,0
29266,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23220,0,1
29267,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1630,5,,,0,0
29268,TEST_DEFAULT,DEFEND_FOCUS,1629,6,,23223,0,1
29269,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1626,6,,23217,1,0
29270,MUTANT_RANDOM_SINGLE_METHOD,ATTACK_DEFAULT,1631,5,9028,,0,1
29271,TEST_FULL_SUITE,DEFEND_DEFAULT,1631,6,,,0,1
29272,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_DEFAULT,1627,6,,23228,0,1
29273,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1630,6,,,0,0
29274,MUTANT_ANNOTATED_FULL_CLASS,ATTACK_DEFAULT,1627,5,,,1,0
29275,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1631,6,,,0,1
